,serial_number,uuid,organization_id,doorway_id,doorway_name,sensor_type,kind,hardware_model,is_virtual,status,last_heartbeat,current_disposition,network_addresses,firmware_version,created_at,updated_at,latest_config_change.id,latest_config_change.current_state,latest_config_change.config_version,latest_config_change.set_config_command_id,latest_config_change.completed_at,latest_config_change.created_at,latest_config_change.updated_at
282,B2EYE019,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:13.236Z,Unavailable,"[{'if': 'eth0', 'mac': 'e4:15:f6:a2:9e:de', 'family': 'ipv4', 'address': '192.168.0.196'}, {'if': 'eth0', 'mac': 'e4:15:f6:a2:9e:de', 'family': 'ipv6', 'address': 'fe80::e615:f6ff:fea2:9ede%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:18.038Z,2022-01-26T17:41:13.242Z,scg_1007986558311072417,COMPLETE,3,cmd_1007986558311072418,2022-01-19T19:55:25.995692,2021-12-17T12:18:43.005000,2022-01-19T19:55:25.996000
283,B2EYE020,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:22.656Z,Unavailable,"[{'if': 'eth0', 'mac': 'e4:15:f6:a3:50:70', 'family': 'ipv4', 'address': '192.168.0.248'}, {'if': 'eth0', 'mac': 'e4:15:f6:a3:50:70', 'family': 'ipv6', 'address': 'fe80::e615:f6ff:fea3:5070%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:18.577Z,2022-01-26T17:40:22.659Z,scg_1020356050383012272,COMPLETE,4,cmd_1020356050383012273,2022-01-20T15:31:59.953175,2022-01-20T15:30:39.815000,2022-01-20T15:31:59.952000
284,B2EYE023,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:13.114Z,Unavailable,"[{'if': 'eth0', 'mac': 'b0:7e:11:4f:b1:5c', 'family': 'ipv4', 'address': '192.168.0.241'}, {'if': 'eth0', 'mac': 'b0:7e:11:4f:b1:5c', 'family': 'ipv6', 'address': 'fe80::b27e:11ff:fe4f:b15c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:18.253Z,2022-01-26T17:41:13.115Z,scg_1007986560336921253,COMPLETE,4,cmd_1007986560336921254,2021-12-17T12:20:22.896156,2021-12-17T12:18:43.484000,2021-12-17T12:20:22.894000
285,B2EYE025,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:09.821Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:ce:4b:24', 'family': 'ipv4', 'address': '192.168.0.245'}, {'if': 'eth0', 'mac': '38:81:d7:ce:4b:24', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fece:4b24%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:08.088Z,2022-01-26T17:41:09.826Z,scg_1020390269306011978,COMPLETE,4,cmd_1020390269306011979,2022-01-20T17:48:02.386307,2022-01-20T17:46:38.451000,2022-01-20T17:48:02.390000
286,B2EYE028,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:14.825Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:78:1f:6e', 'family': 'ipv4', 'address': '192.168.0.154'}, {'if': 'eth0', 'mac': '88:3f:4a:78:1f:6e', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe78:1f6e%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:07.275Z,2022-01-26T17:41:14.832Z,scg_1020390269306011984,COMPLETE,4,cmd_1020390269306011985,2022-01-20T17:48:03.416843,2022-01-20T17:46:39.252000,2022-01-20T17:48:03.418000
287,B2EYE031,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:57.149Z,Unavailable,"[{'if': 'eth0', 'mac': 'e4:15:f6:a6:76:4a', 'family': 'ipv4', 'address': '192.168.0.35'}, {'if': 'eth0', 'mac': 'e4:15:f6:a6:76:4a', 'family': 'ipv6', 'address': 'fe80::e615:f6ff:fea6:764a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:07.845Z,2022-01-26T17:40:57.155Z,scg_1007986563721724587,COMPLETE,3,cmd_1007986563721724588,2022-01-19T19:55:12.695514,2021-12-17T12:18:44.296000,2022-01-19T19:55:12.696000
288,B2EYE032,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:58.804Z,Unavailable,"[{'if': 'eth0', 'mac': 'e4:15:f6:a6:5d:24', 'family': 'ipv4', 'address': '192.168.0.186'}, {'if': 'eth0', 'mac': 'e4:15:f6:a6:5d:24', 'family': 'ipv6', 'address': 'fe80::e615:f6ff:fea6:5d24%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:10.423Z,2022-01-26T17:40:58.809Z,scg_1020344082515362576,COMPLETE,4,cmd_1020344082515362577,2022-01-20T14:44:52.063352,2022-01-20T14:43:07.294000,2022-01-20T14:44:52.064000
289,B2EYF003,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:39:53.820Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:c6:53:48', 'family': 'ipv4', 'address': '192.168.0.211'}, {'if': 'eth0', 'mac': '38:81:d7:c6:53:48', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fec6:5348%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:19.919Z,2022-01-26T17:39:53.731Z,scg_1020364675579118504,COMPLETE,4,cmd_1020364675579118505,2022-01-20T16:06:03.275259,2022-01-20T16:04:57.037000,2022-01-20T16:06:03.263000
290,B2EYF004,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:57.560Z,Unavailable,"[{'if': 'eth0', 'mac': 'b0:7e:11:4e:94:fa', 'family': 'ipv4', 'address': '192.168.0.199'}, {'if': 'eth0', 'mac': 'b0:7e:11:4e:94:fa', 'family': 'ipv6', 'address': 'fe80::b27e:11ff:fe4e:94fa%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:20.749Z,2022-01-26T17:40:57.570Z,scg_1007986567295271601,COMPLETE,3,cmd_1007986567295271602,2022-01-19T20:06:06.505892,2021-12-17T12:18:45.149000,2022-01-19T20:06:06.513000
291,B2EYF005,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:06.058Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:c6:fc:1a', 'family': 'ipv4', 'address': '192.168.0.169'}, {'if': 'eth0', 'mac': '38:81:d7:c6:fc:1a', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fec6:fc1a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:16.693Z,2022-01-26T17:41:06.070Z,scg_1007986568339653299,COMPLETE,3,cmd_1007986568339653300,2022-01-19T20:07:14.167555,2021-12-17T12:18:45.401000,2022-01-19T20:07:14.168000
292,B2EYF006,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:09.630Z,Unavailable,"[{'if': 'eth0', 'mac': 'b0:7e:11:04:84:84', 'family': 'ipv4', 'address': '192.168.0.185'}, {'if': 'eth0', 'mac': 'b0:7e:11:04:84:84', 'family': 'ipv6', 'address': 'fe80::b27e:11ff:fe04:8484%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:17.109Z,2022-01-26T17:41:09.633Z,scg_1020390269306011980,COMPLETE,4,cmd_1020390269306011981,2022-01-20T17:48:03.468242,2022-01-20T17:46:39.117000,2022-01-20T17:48:03.468000
293,B2EYF007,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:05.126Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:c8:fc:18', 'family': 'ipv4', 'address': '192.168.0.37'}, {'if': 'eth0', 'mac': '38:81:d7:c8:fc:18', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fec8:fc18%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:19.107Z,2022-01-26T17:41:05.139Z,scg_1020364675579118508,COMPLETE,5,cmd_1020364675579118509,2022-01-20T16:06:04.469784,2022-01-20T16:04:57.316000,2022-01-20T16:06:04.464000
294,B2EYF008,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:44.515Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:cb:1e:54', 'family': 'ipv4', 'address': '192.168.0.188'}, {'if': 'eth0', 'mac': '38:81:d7:cb:1e:54', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fecb:1e54%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:17.610Z,2022-01-26T17:40:44.522Z,scg_1007986571661542073,COMPLETE,4,cmd_1007986571661542074,2021-12-17T12:19:47.855453,2021-12-17T12:18:46.183000,2021-12-17T12:19:47.855000
295,B2EYF010,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:56.327Z,Unavailable,"[{'if': 'eth0', 'mac': '88:3f:4a:6d:b3:9a', 'family': 'ipv4', 'address': '192.168.0.76'}, {'if': 'eth0', 'mac': '88:3f:4a:6d:b3:9a', 'family': 'ipv6', 'address': 'fe80::8a3f:4aff:fe6d:b39a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:17.830Z,2022-01-26T17:40:56.332Z,scg_1007986572655592123,COMPLETE,4,cmd_1007986572655592124,2021-12-17T12:20:16.130699,2021-12-17T12:18:46.422000,2021-12-17T12:20:16.130000
296,B2EYF011,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:28:20.306Z,2022-01-25T23:10:47.961Z,scg_1022283782176113129,COMMAND_IN_FLIGHT,2,cmd_1022283782176113130,,2022-01-25T23:10:47.968000,2022-01-25T23:10:47.977000
297,B2EYF015,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:48.953Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:c9:48:68', 'family': 'ipv4', 'address': '192.168.0.58'}, {'if': 'eth0', 'mac': '38:81:d7:c9:48:68', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fec9:4868%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:15.583Z,2022-01-26T17:40:48.957Z,scg_1007986573775471293,COMPLETE,3,cmd_1007986573775471294,2022-01-18T17:38:45.616381,2021-12-17T12:18:46.693000,2022-01-18T17:38:45.617000
298,B2EYF022,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:42.465Z,Unavailable,"[{'if': 'eth0', 'mac': '38:81:d7:cc:16:76', 'family': 'ipv4', 'address': '192.168.0.250'}, {'if': 'eth0', 'mac': '38:81:d7:cc:16:76', 'family': 'ipv6', 'address': 'fe80::3a81:d7ff:fecc:1676%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:15.112Z,2022-01-26T17:40:42.470Z,scg_1020081160547468201,COMPLETE,4,cmd_1020081160547468202,2022-01-19T21:19:25.852269,2022-01-19T21:18:21.404000,2022-01-19T21:19:25.908000
299,B2EYF025,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:22.147Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:b8:96', 'family': 'ipv4', 'address': '192.168.0.220'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:b8:96', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:b896%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:13.702Z,2022-01-26T17:41:22.151Z,scg_1007986575969092289,COMPLETE,3,cmd_1007986575969092290,2022-01-18T14:20:54.263201,2021-12-17T12:18:47.210000,2022-01-18T14:20:54.263000
300,B2EYF028,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:21.607Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:4f:4e', 'family': 'ipv4', 'address': '192.168.0.25'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:4f:4e', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:4f4e%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:13.225Z,2022-01-26T17:41:21.608Z,scg_1007986576891839171,COMPLETE,3,cmd_1007986576891839172,2022-01-18T14:20:54.865466,2021-12-17T12:18:47.436000,2022-01-18T14:20:54.864000
301,B2EYF042,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:27.663Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:a2', 'family': 'ipv4', 'address': '192.168.0.123'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:a2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:c3a2%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:27:39.027Z,2022-01-26T17:40:27.669Z,scg_1007986579043517125,COMPLETE,3,cmd_1007986579043517126,2022-01-18T14:21:05.431432,2021-12-17T12:18:47.949000,2022-01-18T14:21:05.431000
302,B2EYF045,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:33.904Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:21:c4', 'family': 'ipv4', 'address': '192.168.0.7'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:21:c4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:21c4%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:00.102Z,2022-01-26T17:40:33.909Z,scg_1007986580163396295,COMPLETE,3,cmd_1007986580163396296,2022-01-18T14:20:36.384826,2021-12-17T12:18:48.209000,2022-01-18T14:20:36.384000
303,B2EYF052,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:31.534Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:1a', 'family': 'ipv4', 'address': '192.168.0.185'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:1a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:c31a%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:27:31.177Z,2022-01-26T17:40:31.541Z,scg_1020033164854166043,COMPLETE,4,cmd_1020033164854166044,2022-01-19T18:09:05.544627,2022-01-19T18:07:39.215000,2022-01-19T18:09:05.544000
304,B2EYF055,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:47.609Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:78:5a', 'family': 'ipv4', 'address': '192.168.0.66'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:78:5a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:785a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:52.481Z,2022-01-26T17:40:47.612Z,scg_1007986582210216651,COMPLETE,3,cmd_1007986582210216652,2022-01-19T19:58:02.845386,2021-12-17T12:18:48.701000,2022-01-19T19:58:02.842000
305,B2EYF059,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:44.890Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0e:59:70', 'family': 'ipv4', 'address': '192.168.0.87'}, {'if': 'eth0', 'mac': 'b8:80:4f:0e:59:70', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0e:5970%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:17.410Z,2022-01-26T17:40:44.894Z,scg_1020731728009887759,COMPLETE,4,cmd_1020731728009887760,2022-01-21T16:25:24.558906,2022-01-21T16:23:29.273000,2022-01-21T16:25:24.559000
306,B2EYF062,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:45.014Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:18', 'family': 'ipv4', 'address': '192.168.0.102'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:18', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:f618%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:52.687Z,2022-01-26T17:40:45.019Z,scg_1007986584349311695,COMPLETE,3,cmd_1007986584349311696,2022-01-19T20:06:04.797549,2021-12-17T12:18:49.218000,2022-01-19T20:06:04.792000
307,B2EYG007,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:22.598Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:38', 'family': 'ipv4', 'address': '192.168.0.218'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:38', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:c338%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:43.159Z,2022-01-26T17:41:22.608Z,scg_1020417139409945116,COMPLETE,4,cmd_1020417139409945117,2022-01-20T19:34:41.032259,2022-01-20T19:33:24.840000,2022-01-20T19:34:41.032000
308,B2EYG010,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:36.294Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:7a', 'family': 'ipv4', 'address': '192.168.0.206'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:7a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:f67a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:49.004Z,2022-01-26T17:40:36.297Z,scg_1007986586429686483,COMPLETE,7,cmd_1007986586429686484,2021-12-17T12:19:53.690380,2021-12-17T12:18:49.711000,2021-12-17T12:19:53.689000
309,B2EYG011,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:12.796Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:21:d8', 'family': 'ipv4', 'address': '192.168.0.27'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:21:d8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:21d8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:00.787Z,2022-01-26T17:41:12.833Z,scg_1020428632893424073,COMPLETE,4,cmd_1020428632893424074,2022-01-20T20:20:25.683070,2022-01-20T20:19:05.249000,2022-01-20T20:20:25.683000
310,B2EYG015,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:19.349Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:63:3c', 'family': 'ipv4', 'address': '192.168.0.108'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:63:3c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:633c%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:02.525Z,2022-01-26T17:41:19.353Z,scg_1007986588740747991,COMPLETE,3,cmd_1007986588740747992,2022-01-18T14:20:16.271883,2021-12-17T12:18:50.255000,2022-01-18T14:20:16.274000
311,B2EYG019,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:12.709Z,Unavailable,"[{'if': 'eth0', 'mac': 'e4:15:f6:a6:05:b4', 'family': 'ipv4', 'address': '192.168.0.184'}, {'if': 'eth0', 'mac': 'e4:15:f6:a6:05:b4', 'family': 'ipv6', 'address': 'fe80::e615:f6ff:fea6:5b4%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:39.674Z,2022-01-26T17:41:12.720Z,scg_1007986589822878425,COMPLETE,3,cmd_1007986589822878426,2022-01-19T19:56:49.315797,2021-12-17T12:18:50.532000,2022-01-19T19:56:49.313000
312,B2EYG023,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:56.158Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:02', 'family': 'ipv4', 'address': '192.168.0.80'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:02', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:f602%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:49.372Z,2022-01-26T17:40:56.163Z,scg_1007986590967923419,COMPLETE,3,cmd_1007986590967923420,2022-01-19T20:07:27.850704,2021-12-17T12:18:50.786000,2022-01-19T20:07:27.851000
313,B2EYG028,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:17.615Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:3a:8c', 'family': 'ipv4', 'address': '192.168.0.225'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:3a:8c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:3a8c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:04.843Z,2022-01-26T17:41:17.625Z,scg_1007986591991333597,COMPLETE,3,cmd_1007986591991333598,2022-01-18T17:37:44.615101,2021-12-17T12:18:51.030000,2022-01-18T17:37:44.613000
314,B2EYG033,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:27.684Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:8d:22', 'family': 'ipv4', 'address': '192.168.0.85'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:8d:22', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:8d22%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:36.918Z,2022-01-26T17:40:27.697Z,scg_1007986593077658335,COMPLETE,3,cmd_1007986593077658336,2022-01-19T20:06:06.106344,2021-12-17T12:18:51.297000,2022-01-19T20:06:06.107000
315,B2EYG035,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:01.574Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:65:7e', 'family': 'ipv4', 'address': '192.168.0.47'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:65:7e', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:657e%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:28:05.894Z,2022-01-26T17:41:01.582Z,scg_1020417139409945120,COMPLETE,4,cmd_1020417139409945121,2022-01-20T19:35:11.559610,2022-01-20T19:33:25.344000,2022-01-20T19:35:11.560000
316,B2EYG038,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:43.239Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:f3:be', 'family': 'ipv4', 'address': '192.168.0.211'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:f3:be', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:f3be%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:04.271Z,2022-01-26T17:40:43.241Z,scg_1019978826358194459,COMPLETE,4,cmd_1019978826358194460,2022-01-19T14:32:58.482434,2022-01-19T14:31:43.473000,2022-01-19T14:32:58.483000
317,B2EYH009,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:27:33.670Z,2022-01-25T17:23:15.803Z,scg_1001918787223552896,COMMAND_IN_FLIGHT,1,cmd_1001918787223552897,,2021-11-30T18:27:33.685000,2021-11-30T18:27:33.691000
318,B2EYH010,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:39.335Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:a0', 'family': 'ipv4', 'address': '192.168.0.157'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:a0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:a8a0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:34.758Z,2022-01-26T17:40:39.399Z,scg_1007986596147888869,COMPLETE,4,cmd_1007986596147888870,2021-12-17T12:20:39.508279,2021-12-17T12:18:52.024000,2021-12-17T12:20:39.507000
319,B2EYH011,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:27:50.194Z,2022-01-25T16:41:58.031Z,scg_1001918856660254752,COMMAND_IN_FLIGHT,1,cmd_1001918856660254753,,2021-11-30T18:27:50.205000,2021-11-30T18:27:50.212000
320,B2EYH012,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:42.862Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:d5:d2', 'family': 'ipv4', 'address': '192.168.0.108'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:d5:d2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:d5d2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:36.107Z,2022-01-26T17:40:42.870Z,scg_1007986597079024359,COMPLETE,3,cmd_1007986597079024360,2022-01-19T19:55:10.177044,2021-12-17T12:18:52.251000,2022-01-19T19:55:10.233000
321,B2EYH013,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:27.314Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:6b:22', 'family': 'ipv4', 'address': '192.168.0.48'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:6b:22', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:6b22%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:27:35.007Z,2022-01-26T17:40:27.321Z,scg_1007986598064685801,COMPLETE,3,cmd_1007986598064685802,2022-01-19T20:06:58.561348,2021-12-17T12:18:52.489000,2022-01-19T20:06:58.562000
322,B2EYH025,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:29.430Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:b9:0c', 'family': 'ipv4', 'address': '192.168.0.12'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:b9:0c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:b90c%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:03.477Z,2022-01-26T17:40:29.440Z,scg_1020033164854166027,COMPLETE,4,cmd_1020033164854166028,2022-01-19T18:09:06.045633,2022-01-19T18:07:38.715000,2022-01-19T18:09:06.046000
323,B2EYH028,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:33.277Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:5b:5a', 'family': 'ipv4', 'address': '192.168.0.106'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:5b:5a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:5b5a%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:28:05.690Z,2022-01-26T17:40:33.282Z,scg_1020033164854166045,COMPLETE,4,cmd_1020033164854166046,2022-01-19T18:09:09.099434,2022-01-19T18:07:39.427000,2022-01-19T18:09:09.099000
324,B2EYH029,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:26.722Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:93:44', 'family': 'ipv4', 'address': '192.168.0.227'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:93:44', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:9344%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:27:17.041Z,2022-01-26T17:40:26.728Z,scg_1007986601252356847,COMPLETE,3,cmd_1007986601252356848,2022-01-18T14:23:00.664086,2021-12-17T12:18:53.235000,2022-01-18T14:23:00.660000
